time,prcp,pres,snow,tavg,tmax,tmin,tsun,wdir,wpgt,wspd
2018-09-02,3.0,1017.575,,18.7,22.925,15.45,,70.3333,24.05,7.3333
2018-09-03,0.55,1013.875,,18.725,22.0,16.6,,210.6667,21.3,5.8
2018-09-04,0.0,1012.85,,18.85,22.95,16.125,,238.3333,14.85,4.1667
2018-09-05,0.0,1014.9,,20.65,26.3,16.725,,240.6667,14.85,4.0
2018-09-06,0.05,1012.725,,20.625,26.225,16.45,,219.0,15.75,3.6667
2018-09-07,0.0,1012.15,,19.65,25.2,15.5,,96.0,13.9,5.0667
2018-09-08,0.0,1018.3,,20.825,26.25,16.65,,106.25,19.45,4.275
2018-09-09,0.0,1020.9,,20.4,27.375,14.65,,173.0,16.7,3.2
2018-09-10,0.0,1021.7,,21.025,27.725,15.375,,72.3333,14.85,3.2
2018-09-11,0.0,1023.85,,21.375,28.55,15.675,,143.3333,14.85,4.0
2018-09-12,0.0,1022.225,,21.45,29.3,14.85,,245.6667,16.7,4.1333
2018-09-13,0.0,1016.2,,21.375,28.15,16.0,,118.0,14.8,3.2667
2018-09-14,1.65,1015.8667,,20.875,26.8,15.75,,187.0,16.65,4.2667
2018-09-15,0.0,1019.85,,20.7,25.6333,17.8333,,109.0,21.3,6.5
2018-09-16,0.0,1022.65,,21.4667,26.8,16.6,,103.0,22.25,6.55
2018-09-17,0.0,1021.5,,21.05,27.0667,15.6,,265.0,15.75,3.0
2018-09-18,0.0,1019.7,,21.9333,27.1,16.4333,,79.0,17.6,4.7
2018-09-19,6.85,1019.8,,21.1,27.3333,15.6667,,354.0,19.45,3.6
2018-09-20,0.0,1019.15,,22.6333,28.6333,17.5333,,192.0,23.15,8.2
2018-09-21,0.0,1015.35,,22.0,27.6667,16.7667,,110.5,25.95,7.2
2018-09-22,4.45,1018.45,,16.2333,22.1667,13.0667,,147.0,29.65,10.85
2018-09-23,31.7,1017.55,,16.4,20.4667,12.8,,97.5,31.45,8.85
2018-09-24,0.15,1019.4,,15.7,20.5,10.4667,,28.0,37.05,15.5
2018-09-25,0.0,1033.3,,11.0,16.6667,7.4667,,37.5,31.5,10.9
2018-09-26,0.0,1037.55,,10.8667,17.3333,5.0333,,92.5,24.1,8.55
2018-09-27,0.0,1030.35,,13.0,20.9,5.7,,122.0,16.7,3.95
2018-09-28,0.0,1019.0,,15.7667,23.8333,9.7667,,105.5,29.65,10.45
2018-09-29,0.0,1020.95,,15.1667,19.5,10.7667,,25.5,37.95,19.8
2018-09-30,0.0,1020.75,,12.0333,18.4667,6.6333,,107.5,33.35,13.65
2018-10-01,6.5,1011.85,,11.4333,17.2333,6.0333,,58.0,29.65,6.55
2018-10-02,5.95,1017.9,,12.5333,15.9667,9.5667,,110.5,34.3,14.7
2018-10-03,0.0,1021.45,,12.6667,19.4667,6.1333,,105.5,25.95,6.55
2018-10-04,0.0,1026.15,,14.4333,20.2667,9.6333,,109.0,28.7,12.6
2018-10-05,0.0,1024.95,,13.8667,21.0,8.5,,122.0,28.7,11.35
2018-10-06,15.4,1018.6,,15.5667,20.8333,10.9,,112.0,24.1,6.25
2018-10-07,6.65,1014.05,,16.4333,20.6333,13.8,,83.5,14.85,3.25
2018-10-08,0.1,1019.45,,17.4,20.8667,14.3333,,17.5,18.5,6.6
2018-10-09,0.0,1022.1,,17.3,22.2333,13.5,,123.0,21.3,9.8
2018-10-10,0.0,1023.05,,16.9667,22.8,13.4667,,191.5,23.15,10.0
2018-10-11,0.0,1022.3,,15.8667,22.7,10.9333,,154.0,25.0,7.6
2018-10-12,0.0,1025.15,,15.5333,21.7,10.6333,,176.5,17.6,4.1
2018-10-13,0.0,1025.5,,15.4333,21.9333,11.2333,,17.5,25.95,12.9
2018-10-14,0.0,1022.0,,15.0,21.5667,10.1667,,192.0,25.0,9.45
2018-10-15,0.05,1020.6,,14.0333,16.9,11.4667,,129.0,22.25,7.95
2018-10-16,0.0,1020.95,,14.9333,17.9667,11.7,,7.0,15.75,2.2
2018-10-17,0.4,1019.6,,16.2333,20.5333,13.0667,,158.0,14.8,3.35
2018-10-18,0.0,1017.2,,17.0667,22.1667,14.5,,194.0,20.35,6.8
2018-10-19,0.0,1019.05,,16.2333,21.6333,12.2,,196.5,24.1,11.6
2018-10-20,0.0,1023.15,,15.0667,20.9,10.9333,,190.0,25.0,9.5
2018-10-21,1.55,1023.5,,11.3,14.5667,8.4333,,33.0,31.5,13.45
2018-10-22,0.0,1023.65,,11.2,15.6667,7.6333,,24.5,32.4,13.75
2018-10-23,0.0,1021.85,,12.0333,17.5333,6.6667,,262.0,25.9,7.1
2018-10-24,0.0,1011.825,,13.125,21.775,7.6,,54.5,21.3,6.275
2018-10-25,0.0,1016.825,,12.025,17.2,8.15,,122.5,23.15,7.325
2018-10-26,7.2,1013.15,,12.7,17.2,8.6333,,113.0,20.35,5.75
2018-10-27,5.7,1005.675,10.0,16.775,19.975,12.1,,151.0,31.5,10.5667
2018-10-28,25.05,1004.625,,13.55,15.95,12.175,,69.75,32.4,6.825
2018-10-29,18.8,1003.3,,16.475,19.575,13.65,,116.3333,37.05,10.7
2018-10-30,6.9,1008.025,,14.325,18.825,10.95,,190.0,41.7,12.825
2018-10-31,1.05,1021.7,,12.25,17.4,8.025,,150.3333,24.05,7.0667
2018-11-01,10.75,1021.075,,11.575,14.825,7.9,,140.6667,25.0,6.2333
2018-11-02,13.3,1020.5333,,13.275,14.95,11.3,,214.6667,21.3,4.8667
2018-11-03,0.1,1022.7,,15.175,17.825,12.725,,84.3333,24.1,6.3333
2018-11-04,0.0,1019.3667,,15.275,17.375,13.675,,95.3333,29.65,8.9
2018-11-05,3.3,1017.875,,14.325,16.875,11.8,,95.6667,26.85,6.9333
2018-11-06,4.4,1017.5,,13.9,16.6,11.9333,,92.5,18.5,3.85
2018-11-07,1.1,1017.4667,,12.85,16.375,10.9,,88.0,19.45,4.6667
2018-11-08,1.0,1020.5333,,12.65,17.125,10.525,,98.0,14.85,4.8
2018-11-09,0.0,1019.25,,12.3,15.5,10.6667,,248.5,16.65,5.2
2018-11-10,0.1,1016.2,,12.05,15.475,8.55,,173.5,21.3,7.25
2018-11-11,0.5,1018.525,,14.75,17.45,12.125,,184.0,25.0,11.675
2018-11-12,0.0,1023.375,,14.95,18.775,11.05,,174.0,24.05,11.325
2018-11-13,0.4,1025.95,,12.625,16.375,10.025,,292.0,13.9,6.625
2018-11-14,0.25,1029.75,,11.275,14.45,8.8,,171.6667,20.4,7.3667
2018-11-15,0.0,1028.225,,9.425,12.85,6.575,,48.0,28.75,11.9667
2018-11-16,0.0,1028.95,,8.4333,11.1333,6.4,,30.5,32.45,14.15
2018-11-17,0.0,1029.5,,5.45,8.45,1.9,,66.0,36.15,12.775
2018-11-18,0.3,1023.3,,3.75,5.5,1.675,,53.0,37.95,13.2667
2018-11-19,3.45,1014.9,,2.45,3.825,1.225,,55.75,36.1,12.25
2018-11-20,10.2,1011.8,10.0,2.3,3.4,0.8,,66.0,49.05,18.1333
2018-11-21,0.45,1015.95,,4.7,6.425,2.75,,139.6667,27.8,6.9
2018-11-22,1.4,1021.0667,,6.025,7.225,4.8,,146.0,16.65,4.6333
2018-11-23,0.15,1023.8,,7.55,9.375,6.225,,116.3333,17.6,5.0667
2018-11-24,15.6,1016.9333,,8.175,9.475,6.725,,93.6667,25.9,6.8333
2018-11-25,14.45,1009.6333,,8.15,9.2,7.25,,53.0,27.8,8.1333
2018-11-26,3.0,1001.6667,,7.45,8.35,6.45,,81.6667,26.85,12.1333
2018-11-27,0.0,1010.8,,5.25,7.575,3.2,,56.6667,27.8,12.8667
2018-11-28,0.0,1024.3,,2.275,5.45,-0.525,,69.5,31.5,7.975
2018-11-29,0.0,1030.425,,-0.3,3.2,-3.25,,79.0,32.4,15.1333
2018-11-30,0.0,1024.775,,-0.575,1.0,-2.275,,80.5,29.65,10.2
2018-12-01,0.05,1021.45,,2.0,6.0,-0.8,,77.3333,18.5,3.4
2018-12-02,0.4,1018.175,,3.325,6.875,0.1,,206.6667,14.85,5.3333
2018-12-03,0.0,1013.125,,7.4,11.9,4.325,,239.0,12.05,4.35
2018-12-04,0.0,1015.225,,8.275,13.55,4.1,,195.3333,14.8,4.9667
2018-12-05,0.05,1028.0,,5.775,8.175,3.325,,102.6667,27.8,11.4
2018-12-06,1.2,1025.0,,4.35,7.1,2.125,,73.6667,22.25,6.8667
2018-12-07,3.15,1019.65,,5.8,11.425,1.3,,151.6667,21.3,6.1667
2018-12-08,2.9,1013.025,10.0,6.475,10.575,1.875,,174.75,29.65,8.35
2018-12-09,0.0,1008.275,,4.775,11.25,0.15,,206.75,22.25,5.85
2018-12-10,0.0,1014.175,,3.625,9.275,0.45,,181.5,14.8,3.775
2018-12-11,0.0,1018.1,,2.175,7.35,-1.475,,173.25,15.75,4.55
2018-12-12,0.0,1020.15,,1.85,7.175,-0.9,,131.0,16.65,3.8
2018-12-13,0.25,1019.8667,,0.375,2.025,-2.025,,47.0,31.5,11.4333
2018-12-14,0.0,1019.925,,0.65,1.325,0.05,,51.0,37.0,15.8
2018-12-15,0.0,1021.425,,0.0,2.65,-2.675,,154.0,31.5,9.4667
2018-12-16,0.0,1020.575,,-1.175,2.625,-5.375,,215.0,19.45,4.475
2018-12-17,0.0,1022.95,,-0.025,2.675,-2.375,,112.3333,20.35,6.0
2018-12-18,0.0,1030.2,,-0.2,4.2,-4.4,,201.3333,19.45,6.9333
2018-12-19,0.1,1026.125,,1.375,4.175,-1.95,,102.3333,21.3,7.1333
2018-12-20,2.3,1023.125,,2.3,3.8,0.7,,157.3333,15.75,3.0
2018-12-21,0.0,1023.9,,3.125,6.9,-0.2,,247.3333,22.2,7.65
2018-12-22,1.5,1018.6333,,6.775,9.675,2.8,,199.5,21.3,10.775
2018-12-23,0.0,1022.5667,,4.4,8.925,0.85,,276.0,14.8,2.6667
2018-12-24,0.65,1017.825,,7.2,11.5,2.65,,191.0,21.3,9.15
2018-12-25,0.0,1030.5,,1.65,5.625,-1.45,,134.6667,17.6,3.1333
2018-12-26,0.0,1030.55,,0.35,5.45,-2.375,,189.3333,12.05,2.2333
2018-12-27,0.0,1028.4667,,-0.05,6.575,-4.1,,169.0,13.9,2.2667
2018-12-28,0.0,1025.4333,,0.65,5.2,-1.975,,163.0,12.05,1.5
2018-12-29,0.0,1028.925,,0.075,5.025,-3.525,,107.3333,15.75,3.1
2018-12-30,0.0,1025.675,,1.625,5.6,-2.075,,208.3333,13.9,3.7333
2018-12-31,0.0,1028.425,,3.975,8.075,0.05,,64.6667,20.4,4.1
2019-01-01,0.0,1026.8,,4.2,8.85,0.125,,157.3333,25.0,6.1667
2019-01-02,0.0,1019.9,,2.425,8.3,-2.15,,231.3333,29.65,9.3333
2019-01-03,0.0,1026.675,,1.625,4.625,-1.525,,174.75,28.7,11.675
2019-01-04,0.0,1029.725,10.0,-0.775,3.35,-5.05,,68.0,28.7,7.15
2019-01-05,0.0,1021.0333,,-0.0,3.1,-2.625,,160.6667,17.6,4.7333
2019-01-06,0.0,1021.225,,0.825,6.3,-3.375,,109.0,16.65,4.2667
2019-01-07,0.0,1028.45,,0.475,2.15,-2.15,,78.3333,24.1,7.1
2019-01-08,0.1,1017.4,,-0.05,2.75,-2.5,,208.3333,17.6,4.7
2019-01-09,0.0,1006.625,,1.1,5.25,-2.3,,90.3333,18.55,4.7667
2019-01-10,0.0,1012.8,,1.675,4.6,-1.025,,46.5,24.05,7.85
2019-01-11,0.0,1021.025,,0.025,4.3,-3.075,,186.0,24.1,7.4
2019-01-12,0.0,1018.275,,0.95,6.0,-2.875,,175.6667,18.55,5.1667
2019-01-13,0.0,1009.0,,3.95,8.55,-1.775,,211.5,21.3,6.05
2019-01-14,0.0,1002.6,,6.375,11.875,1.85,,161.75,22.2,8.625
2019-01-15,0.0,1016.975,,3.775,9.825,-1.4,,198.0,20.35,6.75
2019-01-16,0.0,1017.2,,5.125,10.325,-0.125,,230.0,17.6,7.275
2019-01-17,13.3,1012.575,,8.2,10.175,4.65,,198.0,27.8,11.125
2019-01-18,24.65,1015.45,51.0,3.025,7.625,1.275,,39.6667,31.5,10.1667
2019-01-19,0.0,1019.45,51.0,1.1,1.975,0.25,,47.25,31.5,10.575
2019-01-20,0.0,1016.9,30.0,0.75,4.85,-2.575,,146.3333,25.9,6.6
2019-01-21,0.05,1020.075,51.0,0.675,1.975,-0.525,,97.5,31.5,10.85
2019-01-22,0.2,1012.425,51.0,-0.075,1.55,-1.8,,51.75,36.1,13.2
2019-01-23,1.6,1001.65,89.0,-1.675,-0.75,-2.6,,59.3333,33.35,13.8333
