,datetime,temperature_2m,precipitation,surface_pressure,snowfall,shortwave_radiation,winddirection_10m,windgusts_10m,windspeed_10m
27758,2018-10-11 14:00:00,21.2,0.0,998.52,0.0,572.4,148.6,16.12,6.4
27759,2018-10-11 15:00:00,21.24,0.0,998.18,0.0,494.0,146.8,18.66,6.44
27760,2018-10-11 16:00:00,21.02,0.0,997.9,0.0,381.0,141.8,17.96,6.52
27761,2018-10-11 17:00:00,20.2,0.0,997.78,0.0,243.6,148.2,16.14,4.98
27762,2018-10-11 18:00:00,17.52,0.0,997.94,0.0,90.4,160.8,11.36,6.3
27763,2018-10-11 19:00:00,16.68,0.0,998.36,0.0,3.4,120.0,10.58,6.28
27764,2018-10-11 20:00:00,14.86,0.0,998.58,0.0,0.0,162.2,10.88,4.98
27765,2018-10-11 21:00:00,14.28,0.0,999.0,0.0,0.0,178.2,9.4,3.24
27766,2018-10-11 22:00:00,13.36,0.0,999.16,0.0,0.0,236.0,8.56,3.74
27767,2018-10-11 23:00:00,12.64,0.0,999.38,0.0,0.0,209.8,8.44,4.02
27768,2018-10-12 00:00:00,12.2,0.0,999.46,0.0,0.0,180.0,8.06,3.86
27769,2018-10-12 01:00:00,11.62,0.0,999.36,0.0,0.0,163.8,7.98,4.22
27770,2018-10-12 02:00:00,10.66,0.0,999.68,0.0,0.0,228.8,8.94,5.54
27771,2018-10-12 03:00:00,9.7,0.0,999.68,0.0,0.0,222.0,12.16,6.54
27772,2018-10-12 04:00:00,9.58,0.0,999.76,0.0,0.0,227.8,13.1,6.98
27773,2018-10-12 05:00:00,9.32,0.0,1000.04,0.0,0.0,229.4,12.84,6.34
27774,2018-10-12 06:00:00,8.74,0.0,1000.36,0.0,0.0,233.0,12.24,6.38
27775,2018-10-12 07:00:00,8.78,0.0,1000.68,0.0,0.0,233.8,12.16,5.9
27776,2018-10-12 08:00:00,9.72,0.0,1001.32,0.0,20.6,229.6,13.82,5.78
27777,2018-10-12 09:00:00,12.2,0.0,1001.92,0.0,136.8,242.2,14.18,4.4
27778,2018-10-12 10:00:00,14.9,0.0,1002.64,0.0,284.6,214.4,13.52,2.7
27779,2018-10-12 11:00:00,17.26,0.0,1002.9,0.0,436.2,289.0,12.84,2.54
27780,2018-10-12 12:00:00,18.9,0.0,1002.86,0.0,531.8,98.6,15.2,4.14
27781,2018-10-12 13:00:00,20.06,0.0,1002.58,0.0,576.6,116.8,17.58,5.56
27782,2018-10-12 14:00:00,20.84,0.0,1002.58,0.0,560.6,126.6,19.02,7.02
27783,2018-10-12 15:00:00,20.84,0.0,1002.12,0.0,483.4,128.0,20.88,7.74
27784,2018-10-12 16:00:00,20.54,0.0,1002.12,0.0,362.8,129.4,20.6,7.84
27785,2018-10-12 17:00:00,19.8,0.0,1001.92,0.0,229.6,139.0,19.0,6.32
27786,2018-10-12 18:00:00,17.38,0.0,1001.86,0.0,83.6,165.0,14.2,6.6
27787,2018-10-12 19:00:00,15.88,0.0,1002.16,0.0,2.6,125.2,13.04,6.52
27788,2018-10-12 20:00:00,14.84,0.0,1002.62,0.0,0.0,136.0,13.9,6.5
27789,2018-10-12 21:00:00,13.5,0.0,1002.86,0.0,0.0,140.0,12.68,6.48
27790,2018-10-12 22:00:00,13.56,0.0,1003.14,0.0,0.0,181.6,12.46,4.88
27791,2018-10-12 23:00:00,12.74,0.0,1003.2,0.0,0.0,237.6,10.38,4.5
27792,2018-10-13 00:00:00,12.22,0.0,1002.96,0.0,0.0,242.8,10.28,5.86
27793,2018-10-13 01:00:00,11.54,0.0,1002.84,0.0,0.0,243.2,12.38,7.14
27794,2018-10-13 02:00:00,11.3,0.0,1003.16,0.0,0.0,237.0,13.4,7.24
27795,2018-10-13 03:00:00,11.08,0.0,1003.02,0.0,0.0,235.0,14.68,6.86
27796,2018-10-13 04:00:00,10.7,0.0,1002.8,0.0,0.0,231.0,14.78,6.5
27797,2018-10-13 05:00:00,10.78,0.0,1002.82,0.0,0.0,234.0,14.54,6.1
27798,2018-10-13 06:00:00,10.5,0.0,1002.44,0.0,0.0,239.6,13.76,6.0
27799,2018-10-13 07:00:00,10.04,0.0,1002.3,0.0,0.0,243.2,13.66,6.8
27800,2018-10-13 08:00:00,10.62,0.0,1002.88,0.0,20.8,243.4,14.24,7.24
27801,2018-10-13 09:00:00,12.68,0.0,1003.36,0.0,139.4,247.0,16.78,6.78
27802,2018-10-13 10:00:00,15.22,0.0,1003.56,0.0,294.2,264.4,17.8,6.06
27803,2018-10-13 11:00:00,17.5,0.0,1003.32,0.0,433.0,157.0,18.22,5.52
27804,2018-10-13 12:00:00,19.4,0.0,1003.04,0.0,527.0,47.6,20.38,6.64
27805,2018-10-13 13:00:00,20.6,0.0,1002.4,0.0,569.8,74.4,23.68,8.88
27806,2018-10-13 14:00:00,20.68,0.0,1002.18,0.0,557.4,77.0,26.12,10.14
27807,2018-10-13 15:00:00,20.64,0.0,1001.52,0.0,491.4,77.2,26.42,10.38
27808,2018-10-13 16:00:00,20.34,0.0,1001.06,0.0,378.2,78.8,26.0,9.8
27809,2018-10-13 17:00:00,19.52,0.0,1000.78,0.0,231.6,80.6,23.62,7.28
27810,2018-10-13 18:00:00,17.34,0.0,1000.82,0.0,80.4,102.8,16.46,6.38
27811,2018-10-13 19:00:00,15.6,0.0,1000.92,0.0,2.0,129.6,14.12,6.22
27812,2018-10-13 20:00:00,14.24,0.0,1000.96,0.0,0.0,134.8,13.54,6.06
27813,2018-10-13 21:00:00,14.24,0.0,1001.0,0.0,0.0,137.4,13.62,6.08
27814,2018-10-13 22:00:00,13.82,0.0,1000.88,0.0,0.0,146.2,13.38,5.58
27815,2018-10-13 23:00:00,13.4,0.0,1000.66,0.0,0.0,230.8,12.46,5.2
27816,2018-10-14 00:00:00,12.5,0.0,1000.4,0.0,0.0,236.4,12.38,5.3
27817,2018-10-14 01:00:00,11.66,0.0,1000.1,0.0,0.0,237.0,12.02,5.34
27818,2018-10-14 02:00:00,11.68,0.0,1000.28,0.0,0.0,241.4,12.38,5.74
27819,2018-10-14 03:00:00,10.3,0.0,999.98,0.0,0.0,240.6,14.12,6.62
27820,2018-10-14 04:00:00,9.96,0.0,999.64,0.0,0.0,233.4,14.24,6.5
27821,2018-10-14 05:00:00,9.86,0.0,999.44,0.0,0.0,233.0,14.24,6.62
27822,2018-10-14 06:00:00,9.98,0.0,999.26,0.0,0.0,233.2,14.48,6.64
27823,2018-10-14 07:00:00,9.46,0.0,998.8,0.0,0.0,235.6,14.04,5.98
27824,2018-10-14 08:00:00,9.98,0.0,998.96,0.0,20.0,241.6,13.54,5.86
27825,2018-10-14 09:00:00,12.36,0.0,999.2,0.0,142.4,244.8,14.24,5.14
27826,2018-10-14 10:00:00,14.94,0.0,999.28,0.0,295.4,147.0,14.74,3.96
27827,2018-10-14 11:00:00,16.98,0.0,999.12,0.0,426.0,183.0,15.56,3.34
27828,2018-10-14 12:00:00,18.3,0.0,998.68,0.0,514.0,99.0,15.12,4.3
27829,2018-10-14 13:00:00,19.18,0.0,998.08,0.0,554.4,114.0,17.72,5.64
27830,2018-10-14 14:00:00,19.76,0.0,997.86,0.0,533.4,122.2,18.38,6.44
27831,2018-10-14 15:00:00,19.84,0.0,997.12,0.0,466.0,129.0,19.6,6.86
27832,2018-10-14 16:00:00,19.62,0.0,996.78,0.0,351.2,131.8,18.94,6.8
27833,2018-10-14 17:00:00,18.68,0.0,996.48,0.0,219.8,130.4,17.12,5.96
27834,2018-10-14 18:00:00,15.86,0.0,996.52,0.0,75.4,136.2,13.68,6.7
27835,2018-10-14 19:00:00,14.34,0.0,996.66,0.0,1.6,139.4,13.1,6.78
27836,2018-10-14 20:00:00,13.62,0.0,997.04,0.0,0.0,138.0,12.52,5.36
27837,2018-10-14 21:00:00,13.12,0.0,997.16,0.0,0.0,148.4,12.96,5.32
27838,2018-10-14 22:00:00,12.26,0.0,997.06,0.0,0.0,212.4,11.58,3.86
27839,2018-10-14 23:00:00,11.72,0.0,997.14,0.0,0.0,231.6,10.08,5.4
27840,2018-10-15 00:00:00,11.3,0.0,997.06,0.0,0.0,236.6,12.16,6.78
27841,2018-10-15 01:00:00,11.12,0.0,996.9,0.0,0.0,234.4,13.04,6.88
27842,2018-10-15 02:00:00,10.76,0.0,996.96,0.0,0.0,222.8,13.16,6.72
27843,2018-10-15 03:00:00,10.68,0.0,996.68,0.0,0.0,254.6,13.12,6.98
27844,2018-10-15 04:00:00,10.6,0.0,996.58,0.0,0.0,230.6,13.1,6.46
27845,2018-10-15 05:00:00,10.66,0.0,996.68,0.0,0.0,221.4,12.46,5.8
27846,2018-10-15 06:00:00,10.52,0.0,996.54,0.0,0.0,223.6,11.74,5.46
27847,2018-10-15 07:00:00,10.42,0.0,996.44,0.0,0.0,222.0,11.68,5.0
27848,2018-10-15 08:00:00,10.42,0.0,997.02,0.0,13.4,218.8,11.1,5.22
27849,2018-10-15 09:00:00,11.56,0.0,997.56,0.0,69.2,241.4,12.46,5.04
27850,2018-10-15 10:00:00,13.0,0.0,997.9,0.0,140.6,193.8,12.82,3.98
27851,2018-10-15 11:00:00,14.24,0.02,998.02,0.0,218.6,136.2,12.8,3.8
27852,2018-10-15 12:00:00,15.0,0.04,997.82,0.0,261.8,120.2,14.12,4.4
27853,2018-10-15 13:00:00,15.52,0.06,997.6,0.0,282.0,133.8,14.32,4.2
27854,2018-10-15 14:00:00,15.8,0.08,997.68,0.0,241.4,177.6,13.66,2.8
27855,2018-10-15 15:00:00,15.6,0.06,997.5,0.0,179.2,189.8,9.64,2.88
27856,2018-10-15 16:00:00,15.18,0.18,997.42,0.0,106.2,191.6,11.54,4.06
27857,2018-10-15 17:00:00,14.58,0.18,997.2,0.0,64.6,217.6,10.14,3.36
27858,2018-10-15 18:00:00,13.76,0.04,997.16,0.0,25.0,205.6,7.56,3.5
27859,2018-10-15 19:00:00,13.1,0.0,997.36,0.0,0.6,198.4,7.72,3.56
27860,2018-10-15 20:00:00,12.68,0.0,997.28,0.0,0.0,194.8,9.14,3.8
27861,2018-10-15 21:00:00,12.14,0.0,997.18,0.0,0.0,156.8,8.94,3.98
27862,2018-10-15 22:00:00,11.9,0.0,997.18,0.0,0.0,183.6,9.28,4.14
27863,2018-10-15 23:00:00,11.74,0.0,997.26,0.0,0.0,215.4,8.42,3.46
27864,2018-10-16 00:00:00,11.64,0.0,997.2,0.0,0.0,229.4,8.48,3.54
27865,2018-10-16 01:00:00,11.74,0.0,997.12,0.0,0.0,218.0,8.22,2.88
27866,2018-10-16 02:00:00,11.66,0.0,997.36,0.0,0.0,193.6,7.2,3.3
27867,2018-10-16 03:00:00,11.62,0.0,997.2,0.0,0.0,210.0,7.76,2.66
27868,2018-10-16 04:00:00,10.96,0.0,996.92,0.0,0.0,226.4,8.7,4.22
27869,2018-10-16 05:00:00,10.5,0.0,996.74,0.0,0.0,229.2,9.14,4.14
27870,2018-10-16 06:00:00,10.44,0.0,996.54,0.0,0.0,225.8,8.42,3.16
27871,2018-10-16 07:00:00,10.58,0.0,996.48,0.0,0.0,161.0,8.08,3.46
27872,2018-10-16 08:00:00,11.14,0.0,996.94,0.0,8.6,211.2,8.88,3.18
27873,2018-10-16 09:00:00,12.48,0.0,997.46,0.0,66.8,205.8,9.34,3.02
27874,2018-10-16 10:00:00,13.84,0.0,997.76,0.0,145.0,179.6,9.64,1.84
27875,2018-10-16 11:00:00,15.3,0.0,997.9,0.0,219.0,197.8,9.58,1.72
27876,2018-10-16 12:00:00,16.52,0.0,997.82,0.0,288.8,211.2,10.3,2.14
27877,2018-10-16 13:00:00,17.12,0.0,997.54,0.0,290.0,174.0,11.68,2.82
27878,2018-10-16 14:00:00,17.96,0.0,997.72,0.0,252.8,216.6,12.08,3.4
27879,2018-10-16 15:00:00,17.98,0.0,997.54,0.0,219.6,172.4,11.88,3.96
27880,2018-10-16 16:00:00,17.7,0.04,997.4,0.0,125.2,299.4,11.54,2.7
27881,2018-10-16 17:00:00,17.18,0.34,997.24,0.0,88.4,226.8,7.2,2.66
27882,2018-10-16 18:00:00,15.66,0.14,997.16,0.0,28.4,191.0,7.5,4.34
27883,2018-10-16 19:00:00,15.14,0.1,997.24,0.0,0.2,192.6,8.42,4.22
27884,2018-10-16 20:00:00,14.12,0.08,997.28,0.0,0.0,193.2,8.36,4.24
27885,2018-10-16 21:00:00,13.7,0.06,997.46,0.0,0.0,169.6,8.92,3.66
27886,2018-10-16 22:00:00,13.18,0.04,997.48,0.0,0.0,174.0,8.58,3.24
27887,2018-10-16 23:00:00,12.38,0.02,997.5,0.0,0.0,182.6,9.0,2.92
27888,2018-10-17 00:00:00,12.1,0.0,997.3,0.0,0.0,206.2,7.92,2.94
27889,2018-10-17 01:00:00,11.66,0.0,997.14,0.0,0.0,221.0,7.26,3.16
27890,2018-10-17 02:00:00,12.42,0.0,997.22,0.0,0.0,233.4,7.72,5.1
27891,2018-10-17 03:00:00,11.96,0.0,996.96,0.0,0.0,229.8,11.04,4.84
27892,2018-10-17 04:00:00,11.84,0.0,996.62,0.0,0.0,226.0,10.6,4.48
27893,2018-10-17 05:00:00,11.7,0.02,996.48,0.0,0.0,232.0,10.3,4.52
27894,2018-10-17 06:00:00,11.74,0.0,996.38,0.0,0.0,226.0,9.72,4.64
27895,2018-10-17 07:00:00,11.68,0.06,996.0,0.0,0.0,226.2,10.8,5.08
27896,2018-10-17 08:00:00,11.9,0.0,996.34,0.0,9.4,232.2,11.1,4.8
27897,2018-10-17 09:00:00,13.28,0.0,996.42,0.0,82.8,171.2,11.44,3.9
27898,2018-10-17 10:00:00,15.42,0.0,996.72,0.0,205.0,191.8,11.22,2.14
27899,2018-10-17 11:00:00,16.84,0.0,996.68,0.0,287.2,194.6,10.78,2.36
27900,2018-10-17 12:00:00,18.08,0.0,996.46,0.0,377.6,222.4,12.58,2.98
27901,2018-10-17 13:00:00,19.26,0.0,995.88,0.0,481.0,100.6,15.76,4.58
27902,2018-10-17 14:00:00,18.96,0.0,995.82,0.0,504.2,206.2,16.58,3.78
27903,2018-10-17 15:00:00,19.74,0.04,995.52,0.0,402.8,87.0,14.54,3.76
27904,2018-10-17 16:00:00,19.72,0.0,995.22,0.0,265.8,163.0,13.44,4.58
27905,2018-10-17 17:00:00,19.12,0.0,994.86,0.0,166.8,150.6,14.32,5.82
27906,2018-10-17 18:00:00,16.74,0.0,994.64,0.0,55.8,155.8,13.62,6.18
27907,2018-10-17 19:00:00,15.44,0.0,994.88,0.0,0.2,181.6,12.52,6.34
27908,2018-10-17 20:00:00,15.52,0.0,995.02,0.0,0.0,182.0,13.52,6.28
27909,2018-10-17 21:00:00,15.1,0.0,995.2,0.0,0.0,230.6,13.26,5.42
27910,2018-10-17 22:00:00,14.94,0.0,995.24,0.0,0.0,234.2,12.14,5.72
27911,2018-10-17 23:00:00,14.24,0.0,995.04,0.0,0.0,239.2,11.96,5.28
27912,2018-10-18 00:00:00,13.6,0.0,995.08,0.0,0.0,244.0,10.6,4.68
27913,2018-10-18 01:00:00,13.24,0.0,994.96,0.0,0.0,257.6,9.22,4.54
27914,2018-10-18 02:00:00,12.8,0.0,994.72,0.0,0.0,234.6,9.74,5.62
27915,2018-10-18 03:00:00,12.42,0.0,994.32,0.0,0.0,234.0,10.82,5.1
27916,2018-10-18 04:00:00,11.86,0.0,994.1,0.0,0.0,242.6,10.28,5.6
27917,2018-10-18 05:00:00,11.76,0.0,994.08,0.0,0.0,242.8,10.8,5.98
27918,2018-10-18 06:00:00,11.5,0.02,993.92,0.0,0.0,226.4,12.24,6.28
27919,2018-10-18 07:00:00,11.24,0.04,993.6,0.0,0.0,227.4,11.6,6.06
27920,2018-10-18 08:00:00,11.58,0.06,994.04,0.0,12.2,233.0,12.46,6.14
27921,2018-10-18 09:00:00,13.5,0.04,994.4,0.0,106.6,255.0,15.02,6.38
27922,2018-10-18 10:00:00,15.44,0.06,994.54,0.0,226.6,271.0,16.92,5.02
27923,2018-10-18 11:00:00,17.04,0.08,994.56,0.0,314.4,207.6,16.5,3.68
27924,2018-10-18 12:00:00,18.42,0.02,994.38,0.0,399.0,159.6,14.68,3.1
27925,2018-10-18 13:00:00,19.44,0.02,993.78,0.0,446.8,167.6,14.4,3.88
27926,2018-10-18 14:00:00,20.46,0.0,993.72,0.0,443.6,117.4,15.92,4.62
27927,2018-10-18 15:00:00,20.8,0.0,993.14,0.0,400.8,122.6,16.28,5.48
27928,2018-10-18 16:00:00,20.86,0.0,992.9,0.0,312.0,62.2,16.56,6.14
27929,2018-10-18 17:00:00,19.98,0.0,992.72,0.0,186.0,69.4,15.48,5.16
27930,2018-10-18 18:00:00,17.28,0.0,992.84,0.0,55.0,89.8,14.18,7.82
27931,2018-10-18 19:00:00,16.16,0.0,993.24,0.0,0.2,113.2,14.48,7.64
27932,2018-10-18 20:00:00,15.12,0.0,993.62,0.0,0.0,112.8,13.82,7.16
27933,2018-10-18 21:00:00,14.62,0.0,994.04,0.0,0.0,108.6,13.4,5.92
27934,2018-10-18 22:00:00,14.42,0.0,994.46,0.0,0.0,194.8,12.34,5.44
27935,2018-10-18 23:00:00,13.66,0.0,994.7,0.0,0.0,185.8,12.54,6.36
27936,2018-10-19 00:00:00,13.28,0.0,994.84,0.0,0.0,253.6,13.32,6.68
27937,2018-10-19 01:00:00,13.36,0.0,995.02,0.0,0.0,244.0,13.24,6.3
27938,2018-10-19 02:00:00,12.96,0.0,995.08,0.0,0.0,226.8,12.74,7.16
27939,2018-10-19 03:00:00,12.28,0.0,994.94,0.0,0.0,233.4,14.9,7.34
27940,2018-10-19 04:00:00,12.26,0.0,994.72,0.0,0.0,230.8,15.2,7.34
27941,2018-10-19 05:00:00,12.18,0.0,994.86,0.0,0.0,228.4,14.9,7.04
27942,2018-10-19 06:00:00,11.9,0.0,994.74,0.0,0.0,227.2,14.68,7.24
27943,2018-10-19 07:00:00,11.76,0.0,994.8,0.0,0.0,222.2,14.96,6.84
27944,2018-10-19 08:00:00,12.04,0.0,995.2,0.0,10.4,229.4,14.56,6.08
27945,2018-10-19 09:00:00,13.72,0.0,995.7,0.0,103.4,244.0,15.34,5.78
27946,2018-10-19 10:00:00,15.76,0.0,996.24,0.0,230.0,225.2,16.26,5.26
27947,2018-10-19 11:00:00,17.44,0.0,996.56,0.0,345.4,37.2,17.84,5.58
27948,2018-10-19 12:00:00,18.62,0.0,996.58,0.0,424.4,42.8,19.14,5.96
27949,2018-10-19 13:00:00,19.56,0.0,996.48,0.0,475.0,42.0,20.04,6.14
27950,2018-10-19 14:00:00,20.26,0.0,995.98,0.0,469.6,103.6,20.1,6.48
27951,2018-10-19 15:00:00,20.22,0.0,995.62,0.0,403.8,100.6,19.36,7.34
27952,2018-10-19 16:00:00,19.82,0.0,995.56,0.0,292.8,102.0,19.2,6.64
27953,2018-10-19 17:00:00,18.94,0.0,995.7,0.0,171.4,57.2,16.7,4.1
27954,2018-10-19 18:00:00,16.5,0.0,995.92,0.0,49.4,67.6,12.52,6.56
27955,2018-10-19 19:00:00,15.66,0.0,996.48,0.0,0.2,80.8,16.14,7.66
27956,2018-10-19 20:00:00,14.88,0.0,997.28,0.0,0.0,83.4,17.06,7.98
27957,2018-10-19 21:00:00,14.62,0.0,997.54,0.0,0.0,153.0,16.2,6.58
27958,2018-10-19 22:00:00,14.14,0.0,997.8,0.0,0.0,154.6,15.54,6.62
27959,2018-10-19 23:00:00,14.06,0.0,997.98,0.0,0.0,160.8,15.12,6.44
27960,2018-10-20 00:00:00,13.02,0.0,998.1,0.0,0.0,216.2,14.62,5.82
27961,2018-10-20 01:00:00,12.3,0.0,998.32,0.0,0.0,229.6,12.88,4.84
27962,2018-10-20 02:00:00,11.42,0.0,998.52,0.0,0.0,231.6,11.36,5.94
27963,2018-10-20 03:00:00,10.68,0.0,998.6,0.0,0.0,237.4,14.2,7.32
27964,2018-10-20 04:00:00,10.64,0.0,998.56,0.0,0.0,227.0,14.24,6.66
27965,2018-10-20 05:00:00,10.32,0.0,998.7,0.0,0.0,219.6,13.68,6.34
27966,2018-10-20 06:00:00,10.14,0.0,998.88,0.0,0.0,222.4,13.18,5.42
27967,2018-10-20 07:00:00,9.6,0.0,999.2,0.0,0.0,232.8,11.58,4.5
27968,2018-10-20 08:00:00,9.74,0.0,999.82,0.0,10.8,215.0,9.54,3.36
27969,2018-10-20 09:00:00,11.58,0.0,1000.58,0.0,109.4,178.6,10.02,2.98
27970,2018-10-20 10:00:00,13.82,0.0,1001.14,0.0,243.6,192.2,11.82,2.76
27971,2018-10-20 11:00:00,15.68,0.0,1001.22,0.0,367.4,68.6,13.98,3.24
27972,2018-10-20 12:00:00,17.06,0.0,1001.26,0.0,465.0,132.6,15.4,4.24
27973,2018-10-20 13:00:00,18.12,0.0,1001.02,0.0,501.8,126.8,16.48,4.38
27974,2018-10-20 14:00:00,18.86,0.0,1000.62,0.0,497.4,118.0,16.14,6.58
27975,2018-10-20 15:00:00,19.12,0.0,999.98,0.0,392.2,52.2,19.58,6.66
27976,2018-10-20 16:00:00,19.02,0.0,999.54,0.0,306.4,70.4,18.58,6.2
27977,2018-10-20 17:00:00,18.18,0.0,999.28,0.0,177.8,60.4,16.5,5.5
27978,2018-10-20 18:00:00,16.06,0.0,999.24,0.0,48.4,124.2,13.1,6.4
27979,2018-10-20 19:00:00,14.32,0.0,999.54,0.0,0.0,99.0,14.12,7.42
27980,2018-10-20 20:00:00,13.78,0.02,1000.02,0.0,0.0,126.8,14.18,6.7
27981,2018-10-20 21:00:00,13.04,0.0,1000.22,0.0,0.0,115.2,12.16,5.04
27982,2018-10-20 22:00:00,12.66,0.0,1000.4,0.0,0.0,119.0,10.02,4.4
27983,2018-10-20 23:00:00,12.46,0.0,1000.66,0.0,0.0,190.4,9.42,3.92
27984,2018-10-21 00:00:00,12.16,0.06,1000.52,0.0,0.0,187.2,10.2,4.82
27985,2018-10-21 01:00:00,12.28,0.04,1000.3,0.0,0.0,144.8,10.44,4.98
27986,2018-10-21 02:00:00,11.42,0.06,999.7,0.0,0.0,102.8,13.9,6.26
27987,2018-10-21 03:00:00,11.3,0.06,999.2,0.0,0.0,194.2,14.48,4.64
27988,2018-10-21 04:00:00,10.86,0.4,999.0,0.0,0.0,125.0,12.82,5.02
27989,2018-10-21 05:00:00,10.82,0.72,999.1,0.0,0.0,160.4,15.12,6.46
27990,2018-10-21 06:00:00,10.54,0.98,999.28,0.0,0.0,94.0,19.38,8.46
27991,2018-10-21 07:00:00,10.26,0.82,999.48,0.0,0.0,100.6,21.82,9.78
27992,2018-10-21 08:00:00,10.2,0.48,999.86,0.0,3.2,141.6,25.14,10.94
27993,2018-10-21 09:00:00,10.36,0.28,1000.32,0.0,26.4,138.2,27.8,11.12
27994,2018-10-21 10:00:00,10.28,0.52,1000.72,0.0,49.4,140.2,28.52,9.58
27995,2018-10-21 11:00:00,10.7,0.28,1000.8,0.0,132.4,157.2,27.86,9.94
27996,2018-10-21 12:00:00,10.82,0.08,1000.7,0.0,217.6,97.2,27.28,10.94
27997,2018-10-21 13:00:00,11.76,0.02,1000.34,0.0,340.2,61.0,34.84,12.48
27998,2018-10-21 14:00:00,11.68,0.02,1000.02,0.0,372.0,50.6,38.78,13.46
27999,2018-10-21 15:00:00,11.58,0.6,999.88,0.0,252.0,54.4,45.22,14.34
28000,2018-10-21 16:00:00,11.84,0.02,999.54,0.0,260.8,55.4,41.76,15.1
28001,2018-10-21 17:00:00,11.0,0.06,999.42,0.0,155.0,55.8,39.46,13.76
28002,2018-10-21 18:00:00,10.18,0.0,999.9,0.0,40.2,56.6,34.06,14.26
28003,2018-10-21 19:00:00,9.58,0.0,1000.32,0.0,0.0,58.8,32.12,12.94
28004,2018-10-21 20:00:00,9.32,0.0,1000.62,0.0,0.0,58.2,30.32,11.9
28005,2018-10-21 21:00:00,8.86,0.0,1000.8,0.0,0.0,131.2,28.18,10.8
28006,2018-10-21 22:00:00,8.28,0.0,1001.1,0.0,0.0,118.0,26.14,10.08
28007,2018-10-21 23:00:00,8.24,0.0,1001.04,0.0,0.0,90.8,23.38,8.5
28008,2018-10-22 00:00:00,8.06,0.0,1000.8,0.0,0.0,213.6,21.1,8.7
28009,2018-10-22 01:00:00,8.04,0.0,1000.4,0.0,0.0,194.4,20.82,7.28
28010,2018-10-22 02:00:00,8.22,0.0,1000.62,0.0,0.0,174.2,19.14,10.0
28011,2018-10-22 03:00:00,8.72,0.0,1000.46,0.0,0.0,118.2,22.1,8.28
28012,2018-10-22 04:00:00,8.9,0.0,1000.14,0.0,0.0,108.6,20.66,7.5
28013,2018-10-22 05:00:00,8.78,0.0,999.84,0.0,0.0,155.4,19.1,6.92
28014,2018-10-22 06:00:00,8.82,0.0,999.78,0.0,0.0,157.0,19.08,7.24
28015,2018-10-22 07:00:00,8.94,0.0,999.78,0.0,0.0,145.2,19.22,7.68
28016,2018-10-22 08:00:00,9.14,0.0,999.98,0.0,4.4,137.2,19.86,8.0
28017,2018-10-22 09:00:00,9.9,0.0,1000.28,0.0,50.2,133.6,20.86,8.48
28018,2018-10-22 10:00:00,10.54,0.0,1000.5,0.0,124.6,134.4,25.62,10.64
28019,2018-10-22 11:00:00,11.24,0.0,1000.46,0.0,175.4,61.0,29.96,12.64
28020,2018-10-22 12:00:00,11.96,0.0,1000.3,0.0,246.0,52.4,35.8,15.26
28021,2018-10-22 13:00:00,12.68,0.0,999.9,0.0,306.4,51.6,38.36,15.9
28022,2018-10-22 14:00:00,13.36,0.0,999.74,0.0,320.6,53.2,38.9,15.62
28023,2018-10-22 15:00:00,13.66,0.0,999.04,0.0,309.0,52.6,38.6,16.78
28024,2018-10-22 16:00:00,13.6,0.0,998.84,0.0,226.4,56.6,38.8,15.5
28025,2018-10-22 17:00:00,13.3,0.0,998.86,0.0,126.4,55.0,35.0,11.38
28026,2018-10-22 18:00:00,12.2,0.0,998.96,0.0,33.2,58.4,26.94,11.06
28027,2018-10-22 19:00:00,11.36,0.0,999.32,0.0,0.0,69.4,25.92,10.88
28028,2018-10-22 20:00:00,10.68,0.0,999.86,0.0,0.0,70.0,24.98,9.58
28029,2018-10-22 21:00:00,9.98,0.0,1000.48,0.0,0.0,124.6,22.68,8.38
28030,2018-10-22 22:00:00,9.78,0.0,1000.78,0.0,0.0,103.2,20.32,7.96
28031,2018-10-22 23:00:00,9.36,0.0,1001.0,0.0,0.0,95.8,20.38,8.78
28032,2018-10-23 00:00:00,8.94,0.0,1001.2,0.0,0.0,151.8,22.96,9.52
28033,2018-10-23 01:00:00,8.6,0.0,1000.86,0.0,0.0,196.4,22.82,8.44
28034,2018-10-23 02:00:00,8.04,0.0,1000.8,0.0,0.0,221.8,22.28,9.1
28035,2018-10-23 03:00:00,7.32,0.0,1000.44,0.0,0.0,234.6,20.02,6.88
28036,2018-10-23 04:00:00,7.22,0.0,1000.64,0.0,0.0,234.8,15.84,6.26
28037,2018-10-23 05:00:00,7.38,0.0,1000.88,0.0,0.0,223.4,13.98,6.14
28038,2018-10-23 06:00:00,7.28,0.0,1000.62,0.0,0.0,208.8,13.6,6.14
28039,2018-10-23 07:00:00,7.12,0.0,1000.62,0.0,0.0,220.0,13.82,5.84
28040,2018-10-23 08:00:00,7.56,0.0,1000.7,0.0,7.4,180.8,12.92,5.58
28041,2018-10-23 09:00:00,9.36,0.0,1000.9,0.0,102.8,195.4,14.4,5.38
28042,2018-10-23 10:00:00,11.5,0.0,1000.84,0.0,255.0,300.4,15.46,4.92
28043,2018-10-23 11:00:00,13.28,0.0,1000.26,0.0,383.0,228.0,17.8,5.4
28044,2018-10-23 12:00:00,14.86,0.0,999.48,0.0,476.6,179.6,18.64,5.76
28045,2018-10-23 13:00:00,15.84,0.0,998.36,0.0,517.0,186.4,20.1,6.9
