model,start_epoch_time,end_epoch_time,epoch,train_loss,val_loss
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:01:49,2025-06-23 16:01:50,19,0.0025974199696678474,0.006585083477797785
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:01:51,2025-06-23 16:01:52,20,0.0025991822278300654,0.006548891755907486
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:01:53,2025-06-23 16:01:53,1,0.011275197473487326,0.03858148040516036
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:01:55,2025-06-23 16:01:55,2,0.013380628136757722,0.037343065875271954
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:01:57,2025-06-23 16:01:57,3,0.014150246863268436,0.03325537987984717
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:01:59,2025-06-23 16:01:59,4,0.013119081069471641,0.032673916657499615
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:01,2025-06-23 16:02:01,5,0.006067562924270722,0.010966891846952162
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:02,2025-06-23 16:02:02,6,0.0033673668624691357,0.007067363980847101
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:04,2025-06-23 16:02:04,7,0.002924377518494473,0.006489569409972145
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:06,2025-06-23 16:02:06,8,0.0027738407459823537,0.0064218612831263315
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:08,2025-06-23 16:02:08,9,0.002692808722628624,0.006638384329909016
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:10,2025-06-23 16:02:10,10,0.002680097757365077,0.0066348556068814585
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:11,2025-06-23 16:02:11,11,0.0026565037525778865,0.0069133329670876265
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:13,2025-06-23 16:02:13,12,0.0026630898782675485,0.006635796905140437
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:15,2025-06-23 16:02:15,13,0.0026062519240420893,0.006678299709511478
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:17,2025-06-23 16:02:17,14,0.0026005757635661256,0.006799389896470876
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:19,2025-06-23 16:02:19,15,0.0026029462400708253,0.007029573826695837
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:20,2025-06-23 16:02:20,16,0.002609633156680502,0.00702555919165856
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:22,2025-06-23 16:02:22,17,0.0026140140192616582,0.0071629596752158945
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:24,2025-06-23 16:02:24,18,0.002580286885213648,0.006973702241555743
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:26,2025-06-23 16:02:26,19,0.0025521119661469807,0.007031759976165458
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.001.pt,2025-06-23 16:02:28,2025-06-23 16:02:28,20,0.002584654968813993,0.0069541755420643656
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:30,2025-06-23 16:02:30,1,0.012869844817006494,0.03920720193889879
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:32,2025-06-23 16:02:32,2,0.012976646732163822,0.03733939112031034
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:33,2025-06-23 16:02:34,3,0.01747134263129858,0.026445566515793047
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:35,2025-06-23 16:02:35,4,0.01828201381593115,0.02662958748017748
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:37,2025-06-23 16:02:37,5,0.012992222788810437,0.026654995490042938
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:39,2025-06-23 16:02:39,6,0.007631771015218212,0.016042908032735188
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:41,2025-06-23 16:02:41,7,0.004507116310375219,0.009721673459612898
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:42,2025-06-23 16:02:42,8,0.0034204063066873886,0.007543658056030316
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:44,2025-06-23 16:02:44,9,0.003093804051007618,0.006704394106886217
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:46,2025-06-23 16:02:46,10,0.0028954279837161002,0.006363293261355942
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:48,2025-06-23 16:02:48,11,0.002828106076763709,0.006165813308187006
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:50,2025-06-23 16:02:50,12,0.002780106968574366,0.006020251534036582
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:52,2025-06-23 16:02:52,13,0.0027690554704470393,0.006057646879482837
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:53,2025-06-23 16:02:53,14,0.002712754934046027,0.00622319213635776
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:55,2025-06-23 16:02:55,15,0.0026952653790176945,0.006148555199615657
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:57,2025-06-23 16:02:57,16,0.002671062399136273,0.006002346488891081
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:02:59,2025-06-23 16:02:59,17,0.002627053414523605,0.006241321574807877
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:03:00,2025-06-23 16:03:00,18,0.002604479336940874,0.0064352063068543516
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:03:02,2025-06-23 16:03:02,19,0.0026235717000760218,0.006134817701032651
models/powernet_lstm64_mlp164_mlp232_final32_dropout0.3_lr0.0005.pt,2025-06-23 16:03:04,2025-06-23 16:03:04,20,0.002588053215066627,0.006410580294738922
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:06,2025-06-23 16:03:06,1,0.01020122072385085,0.038308669901674704
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:08,2025-06-23 16:03:08,2,0.011466518795590491,0.037401725482639106
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:10,2025-06-23 16:03:10,3,0.01108037063673157,0.03308603777328417
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:11,2025-06-23 16:03:11,4,0.007049800355657501,0.013933824275487236
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:13,2025-06-23 16:03:13,5,0.003446701971966753,0.007692337934193867
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:15,2025-06-23 16:03:15,6,0.002857181712702137,0.006857380315306641
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:17,2025-06-23 16:03:17,7,0.0027416420121085545,0.006488986099914958
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:19,2025-06-23 16:03:19,8,0.0026745580355941375,0.006721830425140936
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:20,2025-06-23 16:03:21,9,0.0026414144118840134,0.00655207847843745
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:22,2025-06-23 16:03:22,10,0.002587410109654848,0.006867827490038637
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:24,2025-06-23 16:03:24,11,0.0025651343168392876,0.006922873892887894
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:26,2025-06-23 16:03:26,12,0.0025411519356736225,0.006820830915655408
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:28,2025-06-23 16:03:28,13,0.002537273197906554,0.00696203372873632
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:29,2025-06-23 16:03:30,14,0.0025434341461804118,0.006755554463736536
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:31,2025-06-23 16:03:31,15,0.002501961932900215,0.006859369997289919
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:33,2025-06-23 16:03:33,16,0.0025020390327024277,0.0067008043711428485
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:35,2025-06-23 16:03:35,17,0.0024992764916389474,0.007009059379232072
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:37,2025-06-23 16:03:37,18,0.0025011554022827003,0.007052248407576588
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:39,2025-06-23 16:03:39,19,0.002490052594832482,0.006849894774079855
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.001.pt,2025-06-23 16:03:40,2025-06-23 16:03:40,20,0.00245667320435598,0.006857020794303112
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:42,2025-06-23 16:03:42,1,0.012872571134493322,0.04486234200053981
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:44,2025-06-23 16:03:44,2,0.017890630493117465,0.037735498732044584
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:46,2025-06-23 16:03:46,3,0.01917559760839655,0.03282515358711992
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:48,2025-06-23 16:03:48,4,0.01329136576034516,0.031128231469275697
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:49,2025-06-23 16:03:50,5,0.008249577228365864,0.019291716561253582
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:51,2025-06-23 16:03:51,6,0.004435233625290852,0.010749017858567337
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:53,2025-06-23 16:03:53,7,0.0032362688998220234,0.007801106909201259
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:55,2025-06-23 16:03:55,8,0.002917531371985789,0.006919660511249233
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:57,2025-06-23 16:03:57,9,0.002791013723599397,0.006372857450818022
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:03:58,2025-06-23 16:03:58,10,0.002727362474518007,0.006321084183929045
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:00,2025-06-23 16:04:00,11,0.0026785517522420962,0.006338678505493417
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:02,2025-06-23 16:04:02,12,0.0026899008952435037,0.006385572795157454
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:04,2025-06-23 16:04:04,13,0.0026463242363490122,0.006377993833406695
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:06,2025-06-23 16:04:06,14,0.0026127082296967586,0.006508270411619118
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:07,2025-06-23 16:04:07,15,0.0025965528856884894,0.006409109093337541
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:09,2025-06-23 16:04:09,16,0.002598144589771231,0.00660351972328499
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:11,2025-06-23 16:04:11,17,0.002580050479232227,0.006673638088007768
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:13,2025-06-23 16:04:13,18,0.0025654359858655823,0.006629395958346625
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:15,2025-06-23 16:04:15,19,0.002544165098009878,0.006500761606730521
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.2_lr0.0005.pt,2025-06-23 16:04:16,2025-06-23 16:04:16,20,0.0025464335953446246,0.006618952705702256
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:18,2025-06-23 16:04:18,1,0.010244266611234348,0.03796526605618142
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:20,2025-06-23 16:04:20,2,0.012226564751472324,0.03714149055026826
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:22,2025-06-23 16:04:22,3,0.01243495499295029,0.03561489206428329
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:24,2025-06-23 16:04:24,4,0.011233595343420156,0.030070795300638394
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:25,2025-06-23 16:04:25,5,0.004799459905308959,0.011445442813315563
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:27,2025-06-23 16:04:27,6,0.003152707099391308,0.008182511975367865
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:29,2025-06-23 16:04:29,7,0.002897761564882886,0.007419558774147715
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:31,2025-06-23 16:04:31,8,0.0027598495105712086,0.007071551556388537
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:32,2025-06-23 16:04:33,9,0.0026923216950093267,0.006870597722895798
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:34,2025-06-23 16:04:34,10,0.002666542535461235,0.007336664193731156
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:36,2025-06-23 16:04:36,11,0.0026417482142773955,0.0070028901599081496
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:38,2025-06-23 16:04:38,12,0.002624017124082626,0.007066446251147205
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:40,2025-06-23 16:04:40,13,0.0025521327366849647,0.007193541509054956
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:42,2025-06-23 16:04:42,14,0.0025797639024457693,0.007173819958032774
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:43,2025-06-23 16:04:43,15,0.0025743058500913686,0.00739035309414335
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:45,2025-06-23 16:04:45,16,0.0025635978500273223,0.007229098373846639
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:47,2025-06-23 16:04:47,17,0.002531751704417498,0.007280200398305342
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:49,2025-06-23 16:04:49,18,0.0025560536321849684,0.007374544059746854
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:51,2025-06-23 16:04:51,19,0.0025394117953794035,0.007395364272053398
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.001.pt,2025-06-23 16:04:52,2025-06-23 16:04:52,20,0.0025330429155190517,0.00687181212872799
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:04:54,2025-06-23 16:04:54,1,0.014092077724977753,0.03911842781651233
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:04:56,2025-06-23 16:04:56,2,0.01896159611116614,0.039416631583922675
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:04:58,2025-06-23 16:04:58,3,0.018187975341130355,0.03516976952198006
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:00,2025-06-23 16:05:00,4,0.010471072834847566,0.025301095098257065
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:01,2025-06-23 16:05:01,5,0.006090159663201583,0.015388083389206301
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:03,2025-06-23 16:05:03,6,0.0038213464399648655,0.00977565525543122
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:04,2025-06-23 16:05:04,7,0.0032126890684437926,0.00800560598561008
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:05,2025-06-23 16:05:05,8,0.0029719995400358467,0.007316504727073368
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:06,2025-06-23 16:05:06,9,0.0028692889210369978,0.00717121219661619
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:07,2025-06-23 16:05:07,10,0.0028417417092130295,0.007215026846443791
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:08,2025-06-23 16:05:08,11,0.0027550810316492435,0.006918114388272876
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:10,2025-06-23 16:05:10,12,0.0027406932363632105,0.006992954658233516
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:11,2025-06-23 16:05:11,13,0.0026898497075516746,0.007054046231565908
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:12,2025-06-23 16:05:12,14,0.002668177579841693,0.006637463213077613
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:13,2025-06-23 16:05:13,15,0.0026578138695642147,0.006702401633707008
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:14,2025-06-23 16:05:14,16,0.0026353383435495114,0.0068579778169459175
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:15,2025-06-23 16:05:15,17,0.002633087943399018,0.006748448017918106
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:16,2025-06-23 16:05:16,18,0.0026062972715652738,0.006805160315707326
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:18,2025-06-23 16:05:18,19,0.0025965704974959566,0.006697541366087361
models/powernet_lstm64_mlp164_mlp232_final64_dropout0.3_lr0.0005.pt,2025-06-23 16:05:19,2025-06-23 16:05:19,20,0.0026003832656939807,0.006613825101383208
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:22,2025-06-23 16:05:22,1,0.01220373449076007,0.03627193106027941
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:25,2025-06-23 16:05:25,2,0.012498096238763745,0.03398989143204831
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:28,2025-06-23 16:05:28,3,0.012927936249895366,0.026848999672524985
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:31,2025-06-23 16:05:31,4,0.006483633281952221,0.012281449251098647
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:34,2025-06-23 16:05:34,5,0.003288753502514033,0.007707296161069756
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:37,2025-06-23 16:05:37,6,0.002937565298957957,0.00718865306338384
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:40,2025-06-23 16:05:40,7,0.002834232996374796,0.007101121003783885
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:43,2025-06-23 16:05:43,8,0.002768742889101203,0.006706811113482607
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:46,2025-06-23 16:05:47,9,0.0027459249694040547,0.006771834991273603
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:50,2025-06-23 16:05:50,10,0.0027213091086316686,0.007007724009565122
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:53,2025-06-23 16:05:53,11,0.002707840130139913,0.006890604172700218
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:56,2025-06-23 16:05:56,12,0.002635533603729837,0.007006003075124075
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:05:59,2025-06-23 16:05:59,13,0.002563731730802946,0.006101726482267536
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:06:02,2025-06-23 16:06:02,14,0.002492863663716749,0.006101602139616651
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:06:05,2025-06-23 16:06:05,15,0.0024680386715029085,0.0060055750100651666
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:06:08,2025-06-23 16:06:08,16,0.002435426026890238,0.005993817824803825
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:06:11,2025-06-23 16:06:12,17,0.0024638172690956903,0.0059938413573295945
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:06:15,2025-06-23 16:06:15,18,0.0024229414252479606,0.006036657754087909
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:06:18,2025-06-23 16:06:18,19,0.0024302269783376728,0.005931415031054279
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.001.pt,2025-06-23 16:06:21,2025-06-23 16:06:21,20,0.0024210750791137806,0.005906775380329539
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:24,2025-06-23 16:06:24,1,0.01188917240081188,0.04078450246847102
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:27,2025-06-23 16:06:27,2,0.010337910155401028,0.04004993478191041
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:30,2025-06-23 16:06:31,3,0.010305178438072963,0.03399856070366999
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:34,2025-06-23 16:06:34,4,0.008608632688252021,0.022629402012431195
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:37,2025-06-23 16:06:37,5,0.005145609640749171,0.013395676267377678
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:40,2025-06-23 16:06:40,6,0.0036729544268793335,0.009326602881109076
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:43,2025-06-23 16:06:43,7,0.0031576886752037845,0.007740117581782951
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:46,2025-06-23 16:06:46,8,0.0029656081826561283,0.007197097334678152
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:49,2025-06-23 16:06:49,9,0.002843835803069463,0.007001292514836504
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:52,2025-06-23 16:06:52,10,0.0028371445902024054,0.006864190324752902
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:55,2025-06-23 16:06:55,11,0.0027869648441875114,0.006470530720738073
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:06:58,2025-06-23 16:06:59,12,0.0027592388733509612,0.006441355699540249
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:07:01,2025-06-23 16:07:02,13,0.002709833325945028,0.006370556454861625
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:07:05,2025-06-23 16:07:05,14,0.0026707527237922607,0.006476068615614038
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:07:08,2025-06-23 16:07:08,15,0.002678861956722954,0.006310613284031639
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:07:11,2025-06-23 16:07:11,16,0.0026652885537657564,0.006188933167972469
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:07:14,2025-06-23 16:07:14,17,0.002626683015497752,0.00615660575844924
models/powernet_lstm128_mlp132_mlp216_final32_dropout0.2_lr0.0005.pt,2025-06-23 16:07:17,2025-06-23 16:07:17,18,0.0026030614885011703,0.006156656533546213
